Latitude/Longitude,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
42.5,42.5,-102.5,1,nearest_place,,,,,"Hay Springs",NE,"Sheridan County",69347,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,0,0,0,,,,,,,,,,,
42.5,42.5,-100.5,1,nearest_place,,,,,Valentine,NE,"Cherry County",69201,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.500757,-99.539368,0.72,nearest_street,87246,US-183,,,Bassett,NE,"Rock County",68714,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.502967,-98.501312,0.91,nearest_street,50099,"872nd Rd",,,Page,NE,"Holt County",68766,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.49657,-97.504904,0.88,nearest_street,55114,"874th Rd",,,Wausa,NE,"Knox County",68786,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.498977,-96.499824,0.99,rooftop,429,"Sagebrush Pass",,,"North Sioux City",SD,"Union County",57049,US,"Statewide SD"
42.5,42.503836,-95.49953,0.9,nearest_street,5623,"County Rd D15",,,Holstein,IA,"Ida County",51025,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.499513,-94.501325,0.99,rooftop,2021,"Van Buren Ave",,,Manson,IA,"Calhoun County",50563,US,"Statewide IA"
42.5,42.499966,-93.503121,0.92,nearest_street,3377,"200th St",,,Williams,IA,"Hamilton County",50271,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.49971,-92.49495,0.9,nearest_street,4694,"Union Rd",,,"Cedar Falls",IA,"Black Hawk County",50613,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.500851,-91.501916,0.98,rooftop,1540,"197th St",,,Manchester,IA,"Delaware County",52057,US,"Statewide IA"
42.5,42.496914,-90.501493,0.9,nearest_street,8375,"N High Ridge Rd",,,"East Dubuque",IL,"Jo Daviess County",61025,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.498941,-89.502854,0.97,rooftop,13714,"N Juda Rd",,,Orangeville,IL,"Stephenson County",61060,US,Stephenson
42.5,42.502054,-88.500118,0.92,nearest_street,4078,"Mohawk Rd",,,"Lake Geneva",WI,"Walworth County",53147,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-87.5,1,nearest_place,,,,,Bassett,WI,"Kenosha County",53101,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.5,-86.5,1,nearest_place,,,,,"South Haven",MI,"Allegan County",49090,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.499872,-85.500149,0.98,nearest_street,10799,"Houvener Rd",,,Delton,MI,"Barry County",49046,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.500502,-84.499933,0.99,rooftop,3635,"Edgar Rd",,,Leslie,MI,"Ingham County",49251,US,Ingham
42.5,42.497834,-83.501477,0.97,rooftop,45880,"Dylan Dr",,,Novi,MI,"Oakland County",48377,US,Oakland
42.5,42.509121,-82.508271,0.28,nearest_street,100,"Dynamite Cut Rd",,,Wallaceburg,ON,,N8A,CA,"CanVec+ by Natural Resources Canada"
42.5,42.5,-81.5,1,nearest_place,,,,,Wallacetown,ON,,N0L,CA,"CanVec+ by Natural Resources Canada"
42.5,42.5,-80.5,1,nearest_place,,,,,"Clear Creek",ON,,N0E,CA,"CanVec+ by Natural Resources Canada"
42.5,42.5,-79.5,1,nearest_place,,,,,"Van Buren Point",NY,"Chautauqua County",14166,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.500644,-78.500205,0.99,rooftop,11644,"Worden Rd",,,Delevan,NY,"Cattaraugus County",14042,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
42.5,42.499883,-77.500085,1,rooftop,1,"Erie St",,,Cohocton,NY,"Steuben County",14826,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
42.5,42.50018,-76.501364,0.99,rooftop,126,"Autumn Ridge Cir",,,Ithaca,NY,"Tompkins County",14850,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
42.5,42.501138,-75.501651,0.98,rooftop,1533,"County Rd 36",,,Norwich,NY,"Chenango County",13815,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
42.5,42.50593,-74.482197,0.25,nearest_street,598,"Burnt Hill Rd",,,"West Fulton",NY,"Schoharie County",12194,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,42.4998,-73.502812,0.98,rooftop,202,"Webster Hill Rd",,,"East Nassau",NY,"Rensselaer County",12062,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
42.5,42.499595,-72.49898,0.99,rooftop,121,"Cave Hill Rd",,,Leverett,MA,"Franklin County",01054,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
42.5,42.500963,-71.498967,0.99,rooftop,115,"Colonial Ridge Dr",,,Boxborough,MA,"Middlesex County",01719,US,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT"
42.5,42.5,-70.5,1,nearest_place,,,,,Rockport,MA,,01966,US,"TIGER/Line® dataset from the US Census Bureau"
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
42.5,0,0,0,,,,,,,,,,,
43.5,43.5,-124.5,1,nearest_place,,,,,Charleston,OR,,97420,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500599,-123.495915,0.97,rooftop,2007,"Bullock Rd",,,Oakland,OR,"Douglas County",97462,US,"Statewide OR"
43.5,43.5,-122.5,1,nearest_place,,,,,Oakridge,OR,"Lane County",97463,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.53031,-121.485277,0.13,nearest_street,11400,"Fernwood Pl",,,"La Pine",OR,"Klamath County",97739,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500732,-120.513222,0.3,nearest_street,66868,"Frederick Butte Rd",,,"Christmas Valley",OR,"Lake County",97641,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-119.5,1,nearest_place,,,,,Riley,OR,"Harney County",97758,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-118.5,1,nearest_place,,,,,Crane,OR,"Harney County",97732,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,0,0,0,,,,,,,,,,,
43.5,43.499412,-116.50094,0.99,rooftop,5459,"Deer Flat Rd",,,Kuna,ID,"Canyon County",83634,US,Canyon
43.5,43.5,-115.5,1,nearest_place,,,,,Prairie,ID,"Elmore County",83647,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-114.5,1,nearest_place,,,,,Ketchum,ID,"Blaine County",83340,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-113.5,1,nearest_place,,,,,Moore,ID,"Butte County",83255,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-112.5,1,nearest_place,,,,,Taber,ID,"Bonneville County",83221,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.514915,-111.541321,0.12,nearest_street,101,"Antelope Creek Rd",,,Ririe,ID,"Bonneville County",83443,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-110.5,1,nearest_place,,,,,Kelly,WY,"Teton County",83011,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.487016,-109.507766,0.8,nearest_street,6261,US-26,,,Dubois,WY,"Fremont County",82513,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-108.5,1,nearest_place,,,,,Pavillion,WY,"Fremont County",82523,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-107.5,1,nearest_place,,,,,Lysite,WY,"Natrona County",82642,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.499331,-106.505518,0.89,nearest_street,30,"Tisdale Mountain Rd",,,Kaycee,WY,"Johnson County",82639,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-105.5,1,nearest_place,,,,,Wright,WY,"Campbell County",82732,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.490939,-104.48719,0.26,nearest_street,2335,"Cheyenne River Rd",,,Newcastle,WY,"Niobrara County",82701,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.517113,-103.492916,0.22,nearest_street,12825,"Wind Ridge Rd",,,"Hot Springs",SD,"Custer County",57747,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.47784,-102.498726,0.19,nearest_street,2213,"Bia Hwy 33",,,Porcupine,SD,"Oglala Lakota County",57772,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.498295,-101.501041,0.93,nearest_street,26999,"State Hwy 73",,,"Long Valley",SD,"Jackson County",57547,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.498463,-100.483891,0.27,nearest_street,134,"5th St",,,Wood,SD,"Mellette County",57585,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.517434,-99.524265,0.17,nearest_street,26700,"333rd Ave",,,Gregory,SD,"Lyman County",57533,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.498605,-98.499647,0.84,nearest_street,38429,"268th St",,,Corsica,SD,"Douglas County",57328,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.501885,-97.497665,0.92,nearest_street,26799,"Bh20 Rd",,,Bridgewater,SD,"McCook County",57319,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500306,-96.501317,0.99,rooftop,1433,"100th St",,,Larchwood,IA,"Lyon County",51241,US,"Public Domain"
43.5,43.507265,-95.494116,0.31,nearest_street,33813,"Ulrich Ave",,,"Round Lake",MN,"Nobles County",56167,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500468,-94.497643,0.93,nearest_street,5521,"10th St",,,Dolliver,IA,"Emmet County",50531,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.496652,-93.497661,0.8,nearest_street,50480,US-69,,,"Lake Mills",IA,"Winnebago County",50450,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500388,-92.498817,0.85,nearest_street,4328,"10th St",,,"Le Roy",MN,"Mower County",55951,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.496383,-91.49664,0.89,nearest_street,2971,"Bluff Rd",,,Dorchester,IA,"Allamakee County",52140,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.497314,-90.500433,0.97,rooftop,18450,"Gault Valley Rd",,,Hillsboro,WI,"Richland County",54634,US,"Statewide WI"
43.5,43.499247,-89.501388,0.99,rooftop,W10040,"Cascade Mountain Rd",,,Portage,WI,"Columbia County",53901,US,Columbia
43.5,43.500649,-88.497447,0.98,rooftop,W2050,"McArthur Rd",,,Mayville,WI,"Dodge County",53050,US,Dodge
43.5,43.5,-87.5,1,nearest_place,,,,,Greenbush,WI,"Ozaukee County",53026,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.508606,-86.471548,0.19,nearest_street,7398,"W Winston Rd",,,"New Era",MI,"Oceana County",49446,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.503412,-85.505945,0.88,nearest_street,21132,"Monroe Rd",,,Morley,MI,"Mecosta County",49336,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.499698,-84.500217,1,rooftop,3293,"W Pine River Rd",,,"Saint Louis",MI,"Midland County",48880,US,Midland
43.5,43.500021,-83.503278,0.92,nearest_street,67,"N Fenner Rd",,,Caro,MI,"Tuscola County",48723,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-82.5,1,nearest_place,,,,,"Port Sanilac",MI,"Sanilac County",48469,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.490326,-81.499831,0.3,nearest_street,40157,"Staffa Rd",,,Kippen,ON,,N0M,CA,"CanVec+ by Natural Resources Canada"
43.5,43.4998,-80.499808,1,rooftop,391,"Forestlawn Rd",,,Waterloo,ON,,N2K,CA,Waterloo
43.5,43.5,-79.5,1,nearest_place,,,,,Mississauga,ON,,L5E,CA,"CanVec+ by Natural Resources Canada"
43.5,43.5,-78.5,1,nearest_place,,,,,Barker,NY,"Niagara County",14012,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-77.5,1,nearest_place,,,,,"Rigney Bluff",NY,"Monroe County",14612,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.490279,-76.473747,0.2,nearest_street,191,"Joe Fultz Blvd",,,Oswego,NY,"Oswego County",13126,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.495374,-75.484747,0.27,nearest_street,1678,"Apple Rd",,,"West Leyden",NY,"Lewis County",13489,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.5,-74.5,1,nearest_place,,,,,Piseco,NY,"Hamilton County",12139,US,"TIGER/Line® dataset from the US Census Bureau"
43.5,43.500044,-73.500007,1,rooftop,1346,"County Route 16",,,"Fort Ann",NY,"Washington County",12827,US,Washington
43.5,43.498464,-72.497217,0.97,rooftop,640,"Cowshed Trl",,,Windsor,VT,"Windsor County",05089,US,"VT Enhanced 911 Board, VCGI"
43.5,43.499559,-71.499684,0.99,rooftop,44,"Juniper Dr",,,Belmont,NH,"Belknap County",03220,US,"Statewide NH"
43.5,43.501767,-70.498662,0.98,rooftop,274,"Boom Rd",,,Saco,ME,"York County",04072,US,"Maine Office of GIS"
43.5,0,0,0,,,,,,,,,,,
43.5,0,0,0,,,,,,,,,,,
43.5,0,0,0,,,,,,,,,,,
43.5,0,0,0,,,,,,,,,,,
43.5,43.502445,-65.499578,0.92,nearest_street,1996,"Lighthouse Rte",,,"Clam Point",NS,,B0W,CA,"CanVec+ by Natural Resources Canada"
44.5,0,0,0,,,,,,,,,,,
44.5,44.499313,-123.465667,0.17,nearest_street,22700,"Franklin Ridge Rd",,,Philomath,OR,"Benton County",97370,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.488095,-122.510654,0.25,nearest_street,45998,"Quartzville Dr",,,Foster,OR,"Linn County",97345,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-121.5,1,nearest_place,,,,,"Camp Sherman",OR,"Jefferson County",97730,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-120.5,1,nearest_place,,,,,Kilts,OR,"Crook County",97711,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.503768,-119.499388,0.9,nearest_street,31475,"Franks Creek Rd",,,Dayville,OR,"Grant County",97825,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.542311,-118.537043,0.63,nearest_street,,US-26,,,Bates,OR,"Grant County",97817,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.464728,-117.479128,0.09,nearest_street,24312,"Rye Valley Ln",,,Huntington,OR,"Baker County",97907,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5051,-116.496301,0.87,nearest_street,500,"Mundy Gulch Rd",,,"Indian Valley",ID,"Adams County",83632,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-115.5,1,nearest_place,,,,,"Warm Lake",ID,"Valley County",83611,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-114.5,1,nearest_place,,,,,Stanley,ID,"Custer County",83278,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-113.5,1,nearest_place,,,,,Leadore,ID,"Lemhi County",83464,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-112.5,1,nearest_place,,,,,Lima,MT,"Beaverhead County",59739,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.475639,-111.531488,0.12,nearest_street,3098,"Kilgore Yale Rd",,,"Macks Inn",ID,"Fremont County",83433,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.5,-110.5,1,nearest_place,,,,,"West Thumb",WY,"Teton County",82190,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.493589,-109.51273,0.28,nearest_street,360,"Rd 6bu",,,Cody,WY,"Park County",82414,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.484566,-108.465896,0.72,nearest_street,632,US-14,,,Burlington,WY,"Big Horn County",82411,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,0,0,0,,,,,,,,,,,
44.5,44.5,-106.5,1,nearest_place,,,,,Ucross,WY,"Johnson County",82835,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.490499,-105.46931,0.18,nearest_street,13034,"State Hwy 59",,,Gillette,WY,"Campbell County",82716,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.47209,-104.48679,0.14,nearest_street,429,"County Rd 8",,,Sundance,WY,"Crook County",82729,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.503279,-103.500082,0.9,nearest_street,12765,"County Rd Mc-18A",,,Whitewood,SD,"Meade County",57793,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.499978,-102.482348,0.27,nearest_street,20102,"Sycamore Rd",,,Enning,SD,"Meade County",57737,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.500464,-101.537641,0.16,nearest_street,22799,"Hardingrove Rd",,,Milesville,SD,"Haakon County",57553,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.504162,-100.497292,0.89,nearest_street,28140,"Cowan Pl",,,Pierre,SD,"Hughes County",57501,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.483633,-99.502466,0.79,nearest_street,19933,"334th Ave",,,Highmore,SD,"Hyde County",57345,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.500037,-98.498874,0.95,nearest_street,19919,US-281,,,Wolsey,SD,"Beadle County",57384,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.498864,-97.491251,0.33,nearest_street,19898,"436th Ave",,,"De Smet",SD,"Kingsbury County",57231,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.499922,-96.503276,0.97,rooftop,48506,"199th St",,,Hendricks,MN,"Brookings County",56136,US,"Statewide MN"
44.5,44.493728,-95.499997,0.34,nearest_street,15161,"305th St",,,Vesta,MN,"Redwood County",56292,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.500322,-94.500241,1,rooftop,61516,"310th St",,,Gibbon,MN,"Sibley County",55335,US,Sibley
44.5,44.500273,-93.498522,0.99,rooftop,11720,"60th St W",,,"New Prague",MN,"Rice County",56071,US,Rice
44.5,44.504219,-92.499311,0.89,nearest_street,26532,"County Rd 5th Blvd",,,"Red Wing",MN,"Goodhue County",55066,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.497925,-91.497972,0.97,rooftop,N45255,"County Rd V",,,Eleva,WI,"Trempealeau County",54738,US,Trempealeau
44.5,44.498759,-90.496869,0.97,rooftop,N2209,"Pray Ave",,,Neillsville,WI,"Clark County",54456,US,"Statewide WI"
44.5,44.497748,-89.500344,0.92,nearest_street,5724,"McDill Ave",,,"Stevens Point",WI,"Portage County",54482,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.491447,-88.511136,0.28,nearest_street,6190,"County Rd P",,,"Black Creek",WI,"Outagamie County",54106,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.501182,-87.500876,0.99,rooftop,N4886,Sth,,,Kewaunee,WI,"Kewaunee County",54216,US,"Statewide WI"
44.5,44.5,-86.5,1,nearest_place,,,,,Manistee,MI,"Manistee County",49660,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.502283,-85.504003,0.9,nearest_street,11023,"N 31st Rd",,,Kingsley,MI,"Wexford County",49649,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.49872,-84.49734,0.92,nearest_street,5665,"Curnalia Trl",,,Roscommon,MI,"Roscommon County",48653,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.482129,-83.472099,0.16,nearest_street,6835,"Wentworth Rd",,,Oscoda,MI,"Iosco County",48750,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,0,0,0,,,,,,,,,,,
44.5,44.5,-81.5,1,nearest_place,,,,,"Port Elgin",ON,,N0H,CA,"CanVec+ by Natural Resources Canada"
44.5,44.503225,-80.499996,0.91,nearest_street,807235,"Sideroad 25",,,Heathcote,ON,,N0H,CA,"CanVec+ by Natural Resources Canada"
44.5,44.502135,-79.497955,0.97,rooftop,136,"Line 10 N",,,Oro-Medonte,ON,,L0L,CA,Simcoe
44.5,44.501314,-78.492809,0.35,nearest_street,1,"Fire Route 73",,,Lakehurst,ON,,K0L,CA,"CanVec+ by Natural Resources Canada"
44.5,44.50298,-77.49819,0.91,nearest_street,459,"St Lawrence St W",,,Madoc,ON,,K0K,CA,"CanVec+ by Natural Resources Canada"
44.5,44.486181,-76.492881,0.25,nearest_street,1574,"Shales Rd",,,Inverary,ON,,K0H,CA,"CanVec+ by Natural Resources Canada"
44.5,44.497116,-75.481164,0.26,nearest_street,3352,"County Rd 67",,,"De Peyster",NY,"St. Lawrence County",13633,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.506592,-74.517743,0.25,nearest_street,245,"5 Mile Rd",,,"Saint Regis Falls",NY,"Franklin County",12980,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.500089,-73.500968,0.99,rooftop,1389,"I-87 Northbound",,,Keeseville,NY,"Clinton County",12944,US,"NYS GIS Program Office, State Geographic Information Officer (GIO)"
44.5,44.500505,-72.501201,0.99,rooftop,277,"Hardwood Flats Rd",,,Wolcott,VT,"Lamoille County",05680,US,"VT Enhanced 911 Board, VCGI"
44.5,44.498939,-71.499798,0.95,nearest_street,49,"Pleasant Valley Rd",,,Lancaster,NH,"Coos County",03584,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.497802,-70.481884,0.26,nearest_street,198,"Brown Hill Rd",,,Peru,ME,"Oxford County",04290,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,44.49801,-69.498488,0.97,rooftop,815,"China Rd",,,Albion,ME,"Kennebec County",04910,US,"Maine Office of GIS"
44.5,44.501267,-68.500944,0.98,rooftop,740,"N Bend Rd",,,Surry,ME,"Hancock County",04684,US,"Maine Office of GIS"
44.5,44.5,-67.5,1,nearest_place,,,,,Jonesport,ME,"Washington County",04649,US,"TIGER/Line® dataset from the US Census Bureau"
44.5,0,0,0,,,,,,,,,,,
44.5,44.5,-65.5,1,nearest_place,,,,,Clementsvale,NS,,B0S,CA,"CanVec+ by Natural Resources Canada"
45.5,0,0,0,,,,,,,,,,,
45.5,45.5,-123.5,1,nearest_place,,,,,Tillamook,OR,"Tillamook County",97141,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.499893,-122.500031,1,rooftop,15820,"SE Tibbetts St",,,Portland,OR,"Multnomah County",97236,US,"Oregon Metro RLIS Open Database End User License"
45.5,45.50645,-121.471952,0.1,nearest_street,9504,"Mill Creek Ridge Rd",,,"The Dalles",OR,"Wasco County",97058,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.511234,-120.495662,0.28,nearest_street,97893,"Starvation Ln",,,Wasco,OR,"Sherman County",97065,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.503464,-119.523074,0.23,nearest_street,67101,"Sand Hollow Rd",,,Heppner,OR,"Morrow County",97836,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.501271,-118.497054,0.97,rooftop,51569,"Ross Rd",,,Meacham,OR,"Umatilla County",97859,US,"Statewide OR"
45.5,45.506256,-117.497352,0.33,nearest_street,68698,"Allen Canyon Rd",,,Wallowa,OR,"Wallowa County",97885,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-116.5,1,nearest_place,,,,,Riggins,ID,"Idaho County",83549,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-115.5,1,nearest_place,,,,,"Elk City",ID,"Idaho County",83525,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.485565,-114.516767,0.22,nearest_street,603,"Horse Creek Rd",,,Salmon,ID,"Lemhi County",83467,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.477502,-113.497847,0.19,nearest_street,2952,"Big Lake Creek Rd",,,Jackson,MT,"Beaverhead County",59736,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.490268,-112.470089,0.18,nearest_street,267,"Burma Rd",,,"Twin Bridges",MT,"Madison County",59754,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-111.5,1,nearest_place,,,,,"Red Bluff",MT,"Madison County",59745,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.498499,-110.52386,0.23,nearest_street,1,"Luccock Park Rd",,,Livingston,MT,"Park County",59047,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.49322,-109.500005,0.33,nearest_street,145,"Mason Rd",,,Absarokee,MT,"Stillwater County",59001,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.497664,-108.46319,0.17,nearest_street,16405,"Pryor Rd",,,Billings,MT,"Yellowstone County",59101,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-107.5,1,nearest_place,,,,,Garryowen,MT,"Big Horn County",59031,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-106.5,1,nearest_place,,,,,Birney,MT,"Rosebud County",59012,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.475054,-105.50434,0.74,nearest_street,526,US-212,,,Broadus,MT,"Powder River County",59317,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.492188,-104.50198,0.31,nearest_street,330,"State Hwy 277",,,Hammond,MT,"Carter County",59332,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-103.5,1,nearest_place,,,,,Redig,SD,"Harding County",57776,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.487313,-102.501606,0.27,nearest_street,17698,"132nd St",,,Bison,SD,"Perkins County",57620,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-101.5,1,nearest_place,,,,,Isabel,SD,"Corson County",57633,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.5,-100.5,1,nearest_place,,,,,Mobridge,SD,"Corson County",57601,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.491765,-99.498463,0.31,nearest_street,33545,"County Rd 4A",,,Roscoe,SD,"Edmunds County",57471,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.499212,-98.500434,0.99,rooftop,901,"130th St NW",,,Aberdeen,SD,"Brown County",57401,US,"Brown County"
45.5,45.499399,-97.497102,0.97,rooftop,43567,SD-25,,,Webster,SD,"Day County",57274,US,Day
45.5,45.498829,-96.493079,0.35,nearest_street,28415,"760th Ave",,,Clinton,MN,"Big Stone County",56225,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.500028,-95.500283,0.98,nearest_street,27598,"280th Ave",,,Starbuck,MN,"Pope County",56381,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.499762,-94.498015,0.98,rooftop,18926,"260th St",,,Richmond,MN,"Stearns County",56368,US,Stearns
45.5,45.499528,-93.500618,0.99,rooftop,29205,"Baugh St NW",,,Princeton,MN,"Isanti County",55371,US,"Isanti County"
45.5,45.49782,-92.498264,0.97,rooftop,1649,"200th Ave",,,Centuria,WI,"Polk County",54824,US,Polk
45.5,45.500254,-91.499396,0.99,rooftop,N5866,"County Rd W",,,Weyerhaeuser,WI,"Rusk County",54895,US,Rusk
45.5,45.505189,-90.51375,0.28,nearest_street,3606,"Oxbow Rd",,,Catawba,WI,"Price County",54515,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.500786,-89.502939,0.98,rooftop,W1595,"County Rd D",,,Gleason,WI,"Lincoln County",54435,US,Lincoln
45.5,45.510044,-88.509715,0.27,nearest_street,1725,"Big Cub Trl",,,Athelstane,WI,"Forest County",54104,US,"TIGER/Line® dataset from the US Census Bureau"
45.5,45.496311,-87.501295,0.9,nearest_street,10668,"I-3 Ln",,,Stephenson,MI,"Menominee County",49887,US,"TIGER/Line® dataset from the US Census Bureau"
